N 86 15865:0
N 86 3140:1
N 86 100562:0
N 86 55354:0
N 86 96532:1
N 86 79295:1
N 86 33089:1
N 86 5952:0
N 86 65396:1
N 86 62448:0
N 86 63678:0
N 86 48596:1
N 86 2810:1
N 86 44077:0
N 86 44087:1
N 86 75202:1
N 86 26294:0
N 86 36480:0
N 86 113468:1
N 86 26050:0
N 86 51661:1
N 86 80771:1
N 86 27272:1
N 86 53617:0
N 86 28192:1
N 86 64933:1
N 86 18436:1
N 86 88374:1
N 86 89294:0
N 86 20138:1
N 86 96175:0
N 86 91476:0
N 86 77706:1
N 86 46606:0
N 86 1233:0
N 86 28463:1
N 86 26552:1
N 86 99239:0
N 86 37153:0
N 86 70805:0
N 86 36181:1
N 86 91633:0
N 86 61274:0
N 86 29209:0
N 86 21915:0
N 86 21853:1
N 86 55237:0
N 86 47395:0
N 86 7585:0
N 86 36448:1
N 86 7329:1
N 86 76338:1
N 86 8164:1
N 86 100609:0
N 86 25299:1
N 86 22177:0
N 86 33297:1
N 86 80714:0
N 86 7110:1
N 86 82957:1
N 86 35413:1
N 86 106780:0
UTG 87 20240:0 86735:1 3 1
N 87 20240:0
N 87 102494:0
N 87 86735:1
UTG 88 108634:1 29606:0 59 1
N 88 108634:1
N 88 105931:0
N 88 68050:0
N 88 102781:0
N 88 95571:0
N 88 37044:1
N 88 14183:1
N 88 7450:1
N 88 52611:0
N 88 20407:1
N 88 79766:0
N 88 67928:0
N 88 39241:1
N 88 67172:0
N 88 64476:0
N 88 14699:1
N 88 72344:1
N 88 23754:1
N 88 48751:0
N 88 99865:1
N 88 92228:1
N 88 23494:0
N 88 60987:0
N 88 40361:0
N 88 26721:1
N 88 74742:1
N 88 88887:0
N 88 84309:0
N 88 100985:0
N 88 4844:1
N 88 19954:0
N 88 100409:1
N 88 99861:1
N 88 82942:1
N 88 6625:1
N 88 77919:1
N 88 108598:1
N 88 79227:1
N 88 49061:0
N 88 103319:0
N 88 31236:0
N 88 104558:1
N 88 97916:1
N 88 105034:1
N 88 76414:1
N 88 62000:0
N 88 95334:0
N 88 78888:1
N 88 91175:1
N 88 8457:1
N 88 115306:0
N 88 6188:1
N 88 55288:0
N 88 29507:0
N 88 36652:1
N 88 2701:0
N 88 2006:1
N 88 40708:1
N 88 29606:0
UTG 89 43684:1 52083:0 296 1
N 89 43684:1
N 89 15755:0
N 89 1840:1
N 89 77513:0
N 89 11390:1
N 89 82410:1
N 89 28769:1
N 89 33503:1
N 89 67051:1
N 89 87477:1
N 89 4858:0
N 89 93166:0
N 89 103269:0
N 89 29526:0
N 89 70984:0
N 89 40263:1
N 89 50131:1
N 89 35231:1
N 89 20465:1
N 89 83429:1
N 89 103732:1
N 89 68787:1
N 89 30797:0
N 89 80781:0
N 89 24392:1
N 89 1472:0
N 89 77511:0
N 89 24109:1
N 89 103477:0
N 89 45960:1
N 89 64009:0
N 89 45311:1
N 89 71304:0
N 89 105018:1
N 89 78766:0
N 89 20043:1
N 89 52193:1
N 89 6018:1
N 89 23995:0
N 89 59997:1
N 89 36986:0
N 89 79338:1
N 89 3419:0
N 89 28765:0
N 89 95516:1
N 89 1750:1
N 89 41033:0
N 89 19782:0
N 89 85703:1
N 89 37133:1
N 89 26260:1
N 89 59561:1
N 89 63602:0
N 89 23825:1
N 89 104548:0
N 89 1816:0
N 89 95189:0
N 89 20484:1
N 89 81349:0
N 89 78630:1
N 89 57789:1
N 89 55511:1
N 89 31505:1
N 89 79113:1
N 89 36606:0
N 89 82636:0
N 89 86868:1
N 89 32554:0
N 89 79582:0
N 89 90553:1
N 89 85415:1
N 89 3781:0
N 89 10275:1
N 89 7899:0
N 89 41555:1
N 89 91698:0
N 89 50948:1
N 89 60274:0
N 89 47321:1
N 89 98188:1
N 89 77233:0
N 89 93453:1
N 89 83134:0
N 89 106417:1
N 89 46193:0
N 89 64029:0
N 89 54029:0
N 89 107223:0
N 89 82211:0
N 89 65553:0
N 89 26026:0
N 89 16042:0
N 89 1897:0
N 89 115472:0
N 89 34496:0
N 89 51808:0
N 89 90481:1
N 89 60082:1
N 89 1786:0
N 89 20054:0
N 89 87105:1
N 89 76997:0
N 89 6098:0
N 89 81045:0
N 89 106535:0
N 89 80955:1
N 89 59185:1
N 89 92194:1
N 89 56187:0
